
7423	66819

3488	31404

9526	85746

8624	77628

6441	57981

7878	70914

4454	40098

1990	17922

3874	34878

9836	88536

5491	49431

3800	34212

9903	89139

1665	14997

5917	53265

7424	66828

8575	77187

8054	72498

7513	67629

1446	13026

3105	27957

2300	20712

5921	53301

6830	61482

757	6825

4313	38829

8398	75594

2937	26445

1622	14610

1664	14988

12	120

7646	68826

4805	43257

9306	83766

8598	77394

4772	42960

7516	67656

4470	40242

7405	66657

8107	72975

9063	81579

3265	29397

4683	42159

7061	63561

4386	39486

5396	48576

9846	88626

8732	78600

8411	75711

2733	24609

3654	32898

4545	40917

7982	71850

2000	18012

9534	85818

8536	76836

5385	48477

5133	46209

4463	40179

7320	65892

3510	31602

7207	64875

4244	38208

7660	68952

7420	66792

9851	88671

527	4755

1255	11307

1515	13647

7792	70140

8289	74613

4593	41349

1762	15870

6755	60807

6908	62184

2415	21747

376	3396

9089	81813

3991	35931

860	7752

7825	70437

1657	14925

5925	53337

9870	88842

9845	88617

3767	33915

141	1281

6011	54111

5351	48171

7513	67629

7343	66099

8250	74262

2136	19236

3520	31692

3486	31386

5471	49251

1352	12180

4253	38289

4601	41421

527	4755

6399	57603

5115	46047

6709	60393

6992	62940

4627	41655

139	1263

2081	18741

5686	51186

2588	23304

4962	44670

1097	9885

6141	55281

5963	53679

1729	15573

9967	89715

4111	37011

6400	57612

1047	9435

3174	28578

6531	58791

3616	32556

4388	39504

7025	63237

8765	78897

5866	52806

2494	22458

7863	70779

8264	74388

6056	54516

5545	49917

3819	34383

233	2109

7520	67692

4481	40341

7261	65361

6117	55065

8471	76251

7560	68052

2896	26076

6851	61671

519	4683

217	1965

4715	42447

7740	69672

5088	45804

9929	89373

8651	77871

5715	51447

72	660

4516	40656

3538	31854

5864	52788

1391	12531

2793	25149

1213	10929

5803	52239

1043	9399

5303	47739

2644	23808

3958	35634

3119	28083

1162	10470

3019	27183

5753	51789

6576	59196

8409	75693

1486	13386

2549	22953

2685	24177

2926	26346

1001	9021

1369	12333

9545	85917

5544	49908

392	3540

6719	60483

9718	87474

7831	70491

5794	52158

5676	51096

3398	30594

6238	56154

9373	84369

3802	34230

9680	87132

7595	68367

7573	68169

5311	47811

6695	60267

9424	84828

6185	55677

7985	71877

2790	25122

9225	83037

6318	56874

9122	82110

629	5673

3540	31872

3826	34446

7295	65667

8206	73866

8633	77709

4464	40188

197	1785

4927	44355

9834	88518

4607	41475

7547	67935

7739	69663

6071	54651

6978	62814

5594	50358

6882	61950

127	1155

8358	75234

7244	65208

518	4674

4202	37830

7622	68610

5491	49431

4970	44742

6837	61545

441	3981

5848	52644

1254	11298

9025	81237

7175	64587

1344	12108

444	4008

2264	20388

6535	58827

3734	33618

5450	49062

6683	60159

8229	74073

1274	11478

1511	13611

3536	31836

4122	37110

4441	39981

5703	51339

3246	29226

908	8184

9183	82659

1470	13242

1878	16914

9296	83676

197	1785

1129	10173

6331	56991

4000	36012

8036	72336

6713	60429

9221	83001

7670	69042

4561	41061

9272	83460

8826	79446

2103	18939

2635	23727

6275	56487

4694	42258

6238	56154

470	4242

8172	73560

8406	75666

8247	74235

2497	22485

281	2541

4094	36858

9273	83469

8249	74253

9262	83370

1701	15321

2523	22719

9934	89418

6578	59214

3582	32250

4144	37308

214	1938

9271	83451

653	5889

5955	53607

9915	89247

4593	41349

1241	11181

4024	36228

7462	67170

4579	41223

1203	10839

100	912

4870	43842

4978	44814

3609	32493

2035	18327

4236	38136

2729	24573

7669	69033

361	3261

3870	34842

1674	15078

4621	41601

9662	86970

4606	41466

2924	26328

1366	12306

1469	13233

9731	87591

6176	55596

4925	44337

6738	60654

6419	57783

512	4620

319	2883

334	3018

4292	38640

7262	65370

943	8499

2501	22521

4961	44661

2839	25563

5196	46776

6941	62481

1463	13179

1240	11172

2331	20991

1222	11010

5129	46173

3138	28254

5448	49044

6686	60186

2058	18534

3694	33258

4016	36156

9045	81417

2514	22638

8019	72183

7706	69366

8885	79977

2884	25968

281	2541

1410	12702

2693	24249

5799	52203

8727	78555

9428	84864

6559	59043

3814	34338

3554	31998

5990	53922

2182	19650

8308	74784

7637	68745

9332	84000

7567	68115

9271	83451

9141	82281

1273	11469

5039	45363

1593	14349

2657	23925

594	5358

3768	33924

6551	58971

1317	11865

8986	80886

9374	84378

6153	55389

5957	53625

3514	31638

3137	28245

6056	54516

6391	57531

4948	44544

6377	57405

2130	19182

1835	16527

4881	43941

7751	69771

3987	35895

8921	80301

2815	25347

2358	21234

1390	12522

3216	28956

7685	69177

7671	69051

8316	74856

7315	65847

2383	21459

5589	50313

5701	51321

5840	52572

8693	78249

910	8202

303	2739

3642	32790

362	3270

6713	60429

2219	19983

9445	85017

3449	31053

6681	60141

4144	37308

3852	34680

5057	45525

1455	13107

8728	78564

3835	34527

4687	42195

5561	50061

6454	58098

5095	45867

2699	24303

3269	29433

5846	52626

3037	27345

7521	67701

3423	30819

4531	40791

9780	88032

5111	46011

3600	32412

6387	57495

7266	65406

5913	53229

582	5250

6389	57513

1734	15618

4424	39828

1292	11640

2648	23844

9010	81102

4747	42735

9853	88689

715	6447

388	3504

5095	45867

9587	86295

3979	35823

5808	52284

1955	17607

2993	26949

7467	67215

2585	23277

675	6087

3864	34788

1809	16293

9272	83460

5009	45093

7966	71706

560	5052

2878	25914

8662	77970

8551	76971

2542	22890

2445	22017

5792	52140

317	2865

2686	24186

3466	31206

7521	67701

2424	21828

0	12

8078	72714

1130	10182

7014	63138

7570	68142

993	8949

4713	42429

826	7446

5294	47658

5041	45381

4286	38586

9136	82236

5618	50574

888	8004

994	8958

1131	10191

871	7851

9703	87339

3539	31863

2202	19830

4264	38388

14	138

8048	72444

8786	79086

6262	56370

8025	72237

3127	28155

8550	76962

2862	25770

3696	33276

2030	18282

6022	54210

215	1947

6035	54327

956	8616

7148	64344

210	1902

1655	14907

8243	74199

6805	61257

9434	84918

204	1848

3257	29325

2084	18768

7103	63939

8122	73110

7362	66270

8789	79113

3698	33294

1200	10812

9203	82839

5729	51573

2038	18354

2989	26913

7644	68808

6266	56406

4272	38460

8477	76305

2746	24726

4019	36183

3398	30594

4640	41772

4095	36867

8281	74541

4617	41565

9468	85224

5326	47946

9764	87888

4657	41925

372	3360

549	4953

7215	64947

2399	21603

6426	57846

8449	76053

7722	69510

7583	68259

4140	37272

898	8094

8377	75405

2173	19569

974	8778

9920	89292

8245	74217

2630	23682

1454	13098

509	4593

9719	87483

8967	80715

7353	66189

3379	30423

5724	51528

1397	12585

3391	30531

1393	12549

3892	35040

5114	46038

8529	76773

1794	16158

2560	23052

9928	89364

2761	24861

5829	52473

5474	49278

9649	86853

9049	81453

7567	68115

5733	51609

4104	36948

3422	30810

2991	26931

8887	79995

6492	58440

1194	10758

9690	87222

2394	21558

9074	81678

988	8904

4671	42051

6632	59700

4820	43392

3008	27084

8145	73317

6551	58971

4218	37974

8022	72210

3980	35832

4632	41700

7644	68808

3867	34815

8609	77493

1925	17337

336	3036

5985	53877

4693	42249

5010	45102

7705	69357

8845	79617

3670	33042

9250	83262

4696	42276

2376	21396

1019	9183

4896	44076

3975	35787

394	3558

8289	74613

5440	48972

4308	38784

7954	71598

8402	75630

5934	53418

7929	71373

7346	66126

4137	37245

7259	65343

4066	36606

9823	88419

2533	22809

5158	46434

4502	40530

3323	29919

2465	22197

645	5817

2024	18228

7250	65262

1373	12369

8737	78645

6074	54678

550	4962

7691	69231

9770	87942

150	1362

212	1920

2433	21909

5234	47118

1348	12144

9894	89058

4470	40242

9064	81588

4316	38856

9352	84180

2785	25077

70	642

5591	50331

8704	78348

8732	78600

7239	65163

5947	53535

7160	64452

8012	72120

9506	85566

5300	47712

6216	55956

784	7068

8585	77277

5147	46335

7421	66801

6208	55884

4737	42645

101	921

7523	67719

869	7833

2939	26463

7502	67530

4676	42096

438	3954

9854	88698

7200	64812

8035	72327

9105	81957

1699	15303

7166	64506

5112	46020

9480	85332

6765	60897

9304	83748

553	4989

732	6600

6741	60681

3381	30441

347	3135

3099	27903

9769	87933

3801	34221

9002	81030

6112	55020

9943	89499

8267	74415

3844	34608

5537	49845

5188	46704

2295	20667

8781	79041

9341	84081

2409	21693

391	3531

6203	55839

8194	73758

1127	10155

9588	86304

460	4152

1225	11037

6383	57459

5162	46470

9564	86088

9792	88140

2675	24087

653	5889

1064	9588

3760	33852

8910	80202

6700	60312

8167	73515

1912	17220

7756	69816

4802	43230

6367	57315

5054	45498

1305	11757

2750	24762

2545	22917

4680	42132

8639	77763

956	8616

5250	47262

7926	71346

9871	88851

1002	9030

5677	51105

4482	40350

6758	60834

5191	46731

1040	9372

4548	40944

4387	39495

7576	68196

593	5349

1256	11316

3787	34095

6207	55875

4912	44220

9026	81246

4069	36633

7941	71481

5320	47892

9421	84801

6570	59142

5649	50853

5636	50736

6138	55254

1918	17274

8218	73974

9002	81030

2487	22395

4577	41205

972	8760

2880	25932

1669	15033

2376	21396

6752	60780

3278	29514

1828	16464

7065	63597

3441	30981

5302	47730

1079	9723

9242	83190

8640	77772

4347	39135

3226	29046

9452	85080

2380	21432

6579	59223

8156	73416

5872	52860

575	5187

3723	33519

2976	26796

135	1227

1371	12351

8642	77790

6732	60600

3784	34068

6501	58521

3049	27453

9909	89193

7471	67251

6114	55038

7209	64893

8369	75333

2231	20091

3313	29829

5238	47154

7488	67404

2795	25167

4763	42879

7416	66756

3002	27030

5295	47667

8514	76638

8665	77997

7314	65838

6000	54012

6146	55326

3551	31971

4736	42636

751	6771

8185	73677

4427	39855

5878	52914

5015	45147

502	4530

868	7824

5773	51969

6605	59457

3351	30171

8811	79311

9101	81921

1312	11820

3253	29289

5198	46794

9452	85080

4390	39522

8874	79878

5470	49242

5168	46524

8519	76683

909	8193

9187	82695

7001	63021

5211	46911

1607	14475

3869	34833

8492	76440

6820	61392

8735	78627

438	3954

5894	53058

6004	54048

278	2514

7643	68799

5909	53193

4296	38676

9470	85242

8262	74370

790	7122

2331	20991

6606	59466

6804	61248

2207	19875

998	8994

8098	72894

2117	19065

3711	33411

1080	9732

7639	68763

3518	31674

1513	13629

7214	64938

3203	28839

3717	33465

5196	46776

7668	69024

3743	33699

5844	52608

540	4872

9699	87303

8532	76800

9239	83163

7452	67080

7276	65496

5691	51231

1926	17346

7007	63075

6967	62715

9158	82434

6919	62283

5812	52320

5715	51447

88	804

4641	41781

2873	25869

3331	29991

7145	64317

4190	37722

2834	25518

9019	81183

8314	74838

37	345

2157	19425

2075	18687

970	8742

4548	40944

6059	54543

6526	58746

4146	37326

9944	89508

7593	68349

7742	69690

373	3369

5562	50070

9390	84522

5818	52374

3828	34464

9154	82398

8856	79716

1409	12693

2690	24222

7720	69492

9862	88770

2942	26490

2899	26103

251	2271

5433	48909

6128	55164

3719	33483

809	7293

6134	55218

9994	89958

4515	40647

9547	85935

6318	56874

6191	55731

1784	16068

7122	64110

4694	42258

8616	77556

8913	80229

6696	60276

8527	76755

1679	15123

6560	59052

4597	41385

7743	69699

614	5538

1984	17868

5483	49359

6007	54075

4856	43716

8178	73614

755	6807

5569	50133

8128	73164

250	2262

1952	17580

8234	74118

2631	23691

9643	86799

6645	59817

9000	81012

33	309

8276	74496

7376	66396

8206	73866

6297	56685

1784	16068

4596	41376

5360	48252

4381	39441

1118	10074

9695	87267

1747	15735

4996	44976

1300	11712

5936	53436

5331	47991

364	3288

2063	18579

5253	47289

3274	29478

6164	55488

1238	11154

7616	68556

9177	82605

1222	11010

136	1236

7536	67836

9677	87105

5371	48351

8048	72444

2471	22251

4429	39873

4028	36264

9613	86529

7320	65892

5498	49494

8126	73146

2983	26859

1944	17508

5589	50313

8809	79293

3534	31818

7763	69879

3182	28650

3039	27363

6713	60429

9934	89418

8846	79626

7655	68907

5950	53562

7275	65487

6914	62238

6409	57693

1397	12585

3769	33933

3056	27516

7492	67440

6724	60528

937	8445

6881	61941

3496	31476

5409	48693

2683	24159

628	5664

347	3135

361	3261

6109	54993

6156	55416

9148	82344

452	4080

3700	33312

4099	36903

8551	76971

8147	73335

1860	16752

990	8922

6712	60420

5271	47451

5848	52644

7406	66666

6355	57207

4421	39801

9972	89760

8493	76449

453	4089

3988	35904

1074	9678

8824	79428

4919	44283

6185	55677

900	8112

6525	58737

6582	59250

8060	72552

2722	24510

3881	34941

6207	55875

7755	69807

370	3342

4977	44805

4106	36966

6314	56838

2247	20235

2049	18453

6256	56316

3852	34680

2251	20271

4976	44796

5225	47037

9853	88689

7220	64992

4784	43068

4314	38838

8786	79086

9458	85134

744	6708

3415	30747

3662	32970

3238	29154

7680	69132

9307	83775

1737	15645

1872	16860

5110	46002

8352	75180

4024	36228

9141	82281

3295	29667

4749	42753

7338	66054

2142	19290

1308	11784

5581	50241

4245	38217

5554	49998

4733	42609

5849	52653

6411	57711

977	8805

4858	43734

3971	35751

9710	87402

6743	60699

1576	14196

997	8985

3605	32457

164	1488

9631	86691

8300	74712

7792	70140

5590	50322

2211	19911

9942	89490

9582	86250

679	6123

3260	29352

8701	78321

9749	87753

730	6582

5715	51447

7628	68664

788	7104

6854	61698

2895	26067

7045	63417

9932	89400

23	219

3895	35067

6456	58116

1470	13242

1133	10209

7545	67917

2948	26544

9726	87546

3917	35265

3547	31935

7353	66189

9466	85206

1272	11460

5786	52086

5598	50394

5758	51834

7790	70122

1613	14529

6573	59169

5345	48117

3928	35364

2611	23511

203	1839

9272	83460

4487	40395

1552	13980

1466	13206

7502	67530

2803	25239

4448	40044

7550	67962

6168	55524

1900	17112

3637	32745

7095	63867

9078	81714

4165	37497

7504	67548

5670	51042

1018	9174

9141	82281

9272	83460

4723	42519

6517	58665

5973	53769

8725	78537

1202	10830

2331	20991

5402	48630

4004	36048

731	6591

1328	11964

1279	11523

3408	30684

2811	25311

1523	13719

856	7716

2846	25626

2926	26346

8280	74532

4791	43131

4000	36012

5839	52563

393	3549

6514	58638

6583	59259

6077	54705

9497	85485

7793	70149

3562	32070

2623	23619

6120	55092

5350	48162

9666	87006

2132	19200

9743	87699

825	7437

4912	44220

4998	44994

8152	73380

8130	73182

9949	89553

6045	54417

6168	55524

6100	54912

7569	68133

5999	54003

969	8733

199	1803

5293	47649

4929	44373

9269	83433

7241	65181

3758	33834

8954	80598

3583	32259

8712	78420

966	8706

3399	30603

5713	51429

9141	82281

1364	12288

5481	49341

8983	80859

514	4638

1604	14448

9687	87195

2186	19686

2009	18093

3999	36003

6479	58323

4006	36066

4755	42807

6714	60438

267	2415

2110	19002

1616	14556

2916	26256

6665	59997

6697	60285

9766	87906

3370	30342

6744	60708

5417	48765

6312	56820

237	2145

3160	28452

547	4935

2580	23232

3780	34032

7167	64515

2858	25734

6893	62049

1855	16707

6282	56550

5732	51600

3962	35670

5931	53391

3614	32538

7011	63111

4976	44796

7035	63327

448	4044

8637	77745

599	5403

7350	66162

4114	37038

1833	16509

2682	24150

2935	26427

8145	73317

8326	74946

5269	47433

2667	24015

4076	36696

83	759

9641	86781

6247	56235

9231	83091

7238	65154

6836	61536

2789	25113

8321	74901

2628	23664

937	8445

8530	76782

4910	44202

8334	75018

8891	80031

1708	15384

3767	33915

9087	81795

2641	23781

2142	19290

8787	79095

4804	43248

3664	32988

2394	21558

5698	51294

5855	52707

6002	54030

7376	66396

8613	77529

5649	50853

9316	83856

5351	48171

427	3855

9239	83163

7548	67944

5208	46884

4914	44238

1914	17238

4974	44778

9252	83280

9372	84360

1390	12522

1158	10434

3916	35256

3108	27984

7750	69762

694	6258

5817	52365

7715	69447

8589	77313

3123	28119

1584	14268

9290	83622

967	8715

3023	27219

2727	24555

9967	89715

2285	20577

9898	89094

6429	57873

7347	66135

5492	49440

6333	57009

2816	25356

2039	18363

8633	77709

7176	64596

0	12

4954	44598

8264	74388

7475	67287

3995	35967

9361	84261

2491	22431

7313	65829

25	237

1471	13251

1676	15096

1170	10542

5503	49539

2317	20865

613	5529

9902	89130

8232	74100

6672	60060

3029	27273

6322	56910

7078	63714

5812	52320

6087	54795

2381	21441

8794	79158

1650	14862

8683	78159

6558	59034

6731	60591

1687	15195

414	3738

5130	46182

4412	39720

9649	86853

178	1614

734	6618

1026	9246

9457	85125

185	1677

4566	41106

2590	23322

2692	24240

3503	31539

4518	40674

6689	60213

8163	73479

7398	66594

3738	33654

2662	23970

310	2802

1680	15132

1009	9093

1567	14115

9483	85359

9248	83244

8210	73902

3219	28983

7708	69384

3732	33600

630	5682

2232	20100

6853	61689

7392	66540

8302	74730

8358	75234

19	183

9331	83991

8448	76044

925	8337

622	5610

5669	51033

1003	9039

5327	47955

8263	74379

9855	88707

7328	65964

266	2406

8812	79320

6731	60591

3278	29514

3817	34365

2570	23142

4082	36750

9702	87330

235	2127

4796	43176

5837	52545

6453	58089

1046	9426

4666	42006

6394	57558

7397	66585

269	2433

7869	70833

4261	38361

9567	86115

783	7059

7099	63903

3569	32133

3289	29613

457	4125

6534	58818

9576	86196

6515	58647

6306	56766

2976	26796

3847	34635

3648	32844

8216	73956

5034	45318

1263	11379

9310	83802

638	5754

9519	85683

3960	35652

8498	76494

7045	63417

2575	23187

9766	87906

8879	79923

966	8706

7173	64569

7778	70014

8885	79977

2743	24699

3334	30018

1064	9588

7085	63777

3428	30864

4641	41781

775	6987

2048	18444

199	1803

2076	18696

8718	78474

829	7473

7477	67305

4356	39216

881	7941

6932	62400

4210	37902

7816	70356

6989	62913

4891	44031

4809	43293

586	5286

2271	20451

8901	80121

0	12

7799	70203

5914	53238

639	5763

3816	34356

8733	78609

983	8859

2544	22908

6744	60708

2323	20919

1143	10299

4326	38946

2456	22116

3313	29829

7173	64569

6649	59853

3481	31341

293	2649

1786	16086

7653	68889

5370	48342

5160	46452

3534	31818

3129	28173

2146	19326

1089	9813

7304	65748

6163	55479

6844	61608

5252	47280

3290	29622

8138	73254

2646	23826

5095	45867

1351	12171

7626	68646

2435	21927

9988	89904

4641	41781

3974	35778

2438	21954

4455	40107

5700	51312

8157	73425

898	8094

5391	48531

5352	48180

4168	37524

2794	25158

4760	42852

3045	27417

6343	57099

8079	72723

3448	31044

329	2973

2671	24051

653	5889

9077	81705

1037	9345

8316	74856

7174	64578

9641	86781

5317	47865

7899	71103

7225	65037

6717	60465

3538	31854

6810	61302

6421	57801

6223	56019

2549	22953

9544	85908

3104	27948

9589	86313

4300	38712

6914	62238

3996	35976

193	1749

9278	83514

944	8508

3979	35823

272	2460

828	7464

3679	33123

4427	39855

9919	89283

6837	61545

3672	33060

7578	68214

